Gene,2K-1,3K-6,6K11,C1BHIC5,C3ACET53A,PB25,PA7,PAO1
dppA2~~~ddpA,1,1,1,1,1,1,1,1
phnJ,1,1,0,1,1,1,1,1
hutG,1,1,1,1,0,1,1,1
group_2929,1,1,1,1,0,1,1,1
fliP,1,1,1,1,1,1,1,1
fliR,1,1,1,1,1,1,1,1
group_2892,1,1,1,1,0,1,1,1
group_2881,1,1,1,1,1,1,1,1
group_2879,1,1,1,1,1,1,1,1
pcaC~~~pcaD,1,1,1,1,0,1,1,1
group_2872,1,1,1,1,1,1,1,1
group_2864,1,1,1,1,1,1,1,1
adaA,1,1,1,1,1,1,1,1
group_2847,1,1,1,1,1,1,1,1
ygaA,1,1,1,1,1,1,1,1
group_2846,1,1,1,1,1,1,1,1
lhpD,1,1,1,1,1,1,1,1
group_2833,1,1,0,1,1,1,1,1
group_2832,1,1,1,1,0,1,1,1
cobB,1,1,1,1,1,1,1,1
group_2795,1,1,0,1,1,1,1,1
group_2787,1,1,1,1,1,1,0,1
pncA,1,1,1,1,1,1,1,1
rlmG,1,1,1,1,1,1,1,1
group_2759,1,1,0,1,1,1,1,1
mexP,1,1,0,1,1,1,1,1
group_2733,1,1,1,1,1,1,1,1
group_2727,1,1,1,1,1,1,1,1
group_2717,1,1,1,1,0,1,1,1
sirB1,1,1,0,1,1,1,1,1
bphP,1,1,1,1,1,1,1,1
group_2700,1,1,1,1,1,1,0,1
group_2698,1,1,1,1,0,1,1,1
group_2689,1,1,1,1,1,1,1,1
group_2680,1,1,1,1,1,1,1,1
group_2674,1,1,1,1,1,1,0,1
group_2669,1,1,1,1,1,1,1,1
aroA,1,1,1,1,0,1,1,1
group_2663,1,1,0,1,1,1,1,1
tse3,1,1,0,1,1,1,1,1
yqcC,1,1,1,1,0,1,1,1
ssnA,1,1,1,1,0,1,1,1
algX,1,1,0,1,1,1,1,1
algK,1,1,0,1,1,1,1,1
yadH,1,1,0,1,1,1,1,1
pap,1,1,0,1,1,1,1,1
group_2544,1,1,1,1,1,1,0,1
group_2543,1,1,1,1,1,1,0,1
group_2535,1,1,1,1,0,1,1,1
group_2519,1,1,1,1,1,1,1,1
fldA,1,1,0,1,1,1,1,1
glgP,1,1,1,1,1,1,1,1
selA,1,1,1,1,1,1,1,1
xcpV,1,1,1,1,1,1,1,1
group_2493,1,1,1,1,1,1,1,1
ydiL,1,1,1,1,1,1,1,1
yceH,1,1,0,1,1,1,1,1
algA,1,1,0,1,1,1,1,1
group_2482,1,1,1,1,1,1,0,1
sapB,1,1,1,1,1,1,1,1
group_2476,1,1,1,1,1,1,0,1
iCP,1,1,1,1,1,1,1,1
group_2469,1,1,1,1,1,1,0,1
group_2468,1,1,0,1,1,1,1,1
group_2467,1,1,0,1,1,1,1,1
oprN,1,1,1,1,1,1,1,1
group_2460,1,1,1,1,1,1,0,1
group_2433,1,1,1,1,1,1,1,1
group_2429,1,1,1,1,1,1,1,1
group_2406,1,1,1,1,1,1,0,1
hpaC,1,1,1,1,1,1,1,1
zwf,1,1,1,1,0,1,1,1
group_2386,1,1,1,1,1,1,1,1
group_2381,1,1,1,1,1,1,1,1
cobQ,1,1,1,1,1,1,1,1
algE,1,1,0,1,1,1,1,1
group_2353,1,1,1,1,0,1,1,1
group_2338,1,1,1,1,1,1,0,1
cupB2,1,1,1,1,1,1,0,1
alg8,1,1,0,1,1,1,1,1
folM,1,1,0,1,1,1,1,1
wcaA~~~wapB,1,1,1,1,1,1,0,1
group_2300,1,1,1,1,0,1,1,1
potE,1,1,1,1,1,1,0,1
group_2289,1,1,1,1,1,1,0,1
group_2287,1,1,1,1,0,1,1,1
roeA,1,1,1,1,1,1,0,1
group_2270,1,1,0,1,1,1,1,1
pulK,1,1,1,1,1,1,0,1
mscK,1,1,1,1,1,1,1,1
group_2262,1,1,1,1,1,1,1,1
group_2254,1,1,0,1,1,1,1,1
pulF,1,1,1,1,1,1,0,1
aspC,1,1,1,1,0,1,1,1
fadL,1,1,1,1,1,1,1,1
group_2237,1,1,1,1,1,1,1,1
rhlI,1,1,0,1,1,1,1,1
group_2229,1,1,0,1,1,1,1,1
group_2219,1,1,1,1,1,1,0,1
gtrS,1,1,1,1,0,1,1,1
sbrR,1,1,1,1,1,1,1,1
algJ,1,1,0,1,1,1,1,1
cobT,1,1,1,1,1,1,1,1
yaaA,1,1,0,1,1,1,1,1
pepP~~~mdpA,1,1,1,1,1,1,1,1
group_2194,1,1,1,1,1,1,0,1
group_2190,1,1,0,1,1,1,1,1
yfaQ,1,1,1,1,1,1,1,1
group_2189,1,1,1,1,1,1,0,1
fruB,1,1,0,1,1,1,1,1
pfkB,1,1,0,1,1,1,1,1
group_2064,1,1,1,1,0,1,1,1
ldcC,1,1,1,1,1,1,0,1
pabB,1,1,1,1,1,1,1,1
group_1955,1,1,1,1,1,1,1,1
group_1953,1,1,1,1,1,1,1,1
group_1952,1,1,1,1,1,1,1,1
yjbQ,1,1,1,1,1,1,1,1
group_1904,1,1,1,1,1,1,0,1
pmrB,1,1,1,1,1,1,1,1
group_1883,1,1,1,1,1,1,1,1
lRR,1,1,1,1,1,1,1,1
group_1867,1,1,1,1,1,1,1,1
group_1864,1,1,1,1,1,1,0,1
mdcH,1,1,1,1,0,1,1,1
group_1802,1,1,1,1,1,1,1,1
group_1801,1,1,1,1,1,1,1,1
cheY,1,1,0,1,1,1,1,1
group_1776,1,1,1,1,1,1,1,1
group_1754,1,1,0,1,1,1,1,1
group_1752,1,1,0,1,1,1,1,1
rpsA,1,1,1,1,0,1,1,1
group_1710,1,1,1,1,0,1,1,1
bisC,1,1,0,1,1,1,1,1
group_1650,1,1,1,1,1,1,1,1
group_1639,1,1,1,1,1,1,0,1
group_1613,1,1,0,1,1,1,1,1
group_1598,1,1,1,1,1,1,0,1
group_1594,1,1,1,1,1,1,1,1
fimV,1,1,1,1,1,1,1,1
tesA,1,1,1,1,1,1,0,1
phnF,1,1,0,1,1,1,1,1
group_1546,1,1,1,1,1,1,1,1
fucP,1,1,0,1,1,1,1,1
group_1534,1,1,1,1,1,1,0,1
ngg,1,1,0,1,1,1,1,1
group_1510,1,1,1,1,1,1,1,1
group_1507,1,1,1,1,1,1,0,1
group_1494,1,1,1,1,1,1,0,1
group_1472,1,1,1,1,0,1,1,1
group_1454,1,1,1,1,1,1,0,1
mep72,1,1,1,1,1,1,0,1
yozG,1,1,1,1,1,1,0,1
group_1444,1,1,1,1,1,1,0,1
rhlA,1,1,0,1,1,1,1,1
lepA,1,1,1,1,1,1,1,1
ybaN,1,1,1,1,1,1,1,1
fliK,1,1,1,1,1,1,1,1
group_1396,1,1,1,1,1,1,0,1
ycbJ,1,1,1,1,1,1,0,1
group_1382,1,1,1,1,1,1,1,1
group_1378,1,1,1,1,1,1,1,1
yciV,1,1,1,1,0,1,1,1
group_1357,1,1,0,1,1,1,1,1
group_1332,1,1,1,1,1,1,1,1
group_1331,1,1,1,1,1,1,1,1
group_1329,1,1,1,1,1,1,1,1
yoaR,1,1,1,1,1,1,1,1
dppA1,1,1,1,1,1,1,1,1
group_1279,1,1,1,1,1,1,1,1
phnK,1,1,0,1,1,1,1,1
tonB2,1,1,1,1,0,1,1,1
group_1266,1,1,1,1,1,1,1,1
mupP,1,1,1,1,0,1,1,1
group_1260,1,1,1,1,0,1,1,1
group_1256,1,1,0,1,1,1,1,1
oCDMu,1,1,1,1,1,1,0,1
fliQ,1,1,1,1,1,1,1,1
group_1238,1,1,1,1,1,1,1,1
group_1237,1,1,0,1,1,1,1,1
nosL,1,1,0,1,1,1,1,1
atoD,1,1,1,1,0,1,1,1
qdoI,1,1,1,1,0,1,1,1
group_1223,1,1,1,1,0,1,1,1
mlaD,1,1,1,1,0,1,1,1
hisM,1,1,1,1,1,1,1,1
toxA,1,1,1,1,1,1,0,1
group_1197,1,1,0,1,1,1,1,1
nosZ,1,1,0,1,1,1,1,1
rtcA,1,1,1,1,1,1,0,1
msrP,1,1,1,1,0,1,1,1
acnX2,1,1,1,1,1,1,1,1
group_1189,1,1,1,1,1,1,1,1
tauA,1,1,0,1,1,1,1,1
ygfZ,1,1,1,1,1,1,1,1
baeS,1,1,1,1,1,1,1,1
group_1180,1,1,1,1,0,1,1,1
malK,1,1,1,1,0,1,1,1
group_1156,1,1,1,1,1,1,1,1
arnT,1,1,0,1,1,1,1,1
bdlA,1,1,1,1,1,1,1,1
group_1109,1,1,1,1,1,1,1,1
group_1108,1,1,1,1,1,1,1,1
group_1107,1,1,1,1,1,1,1,1
fadH2,1,1,1,1,1,1,1,1
group_1100,1,1,0,1,1,1,1,1
araJ,1,1,1,1,1,1,0,1
group_1086,1,1,1,1,1,1,1,1
prdF,1,1,1,1,1,1,1,1
group_1083,1,1,1,1,1,1,1,1
group_1074,1,1,0,1,1,1,1,1
pcaD,1,1,1,1,1,1,0,1
bluB,1,1,1,1,1,1,1,1
yybH,1,1,1,1,1,1,1,1
group_1048,1,1,1,1,1,1,0,1
group_1041,1,1,1,1,1,1,0,1
fliL,1,1,1,1,1,1,1,1
group_1031,1,1,1,1,1,1,1,1
scpA,1,1,1,1,0,1,1,1
group_1023,1,1,1,1,1,1,1,1
pdhA,1,1,0,1,1,1,1,1
phnC,1,1,0,1,1,1,1,1
msrQ,1,1,1,1,0,1,1,1
group_1006,1,1,1,1,1,1,0,1
group_1000,1,1,1,1,1,1,0,1
proQ,1,1,1,1,1,1,0,1
metG,1,1,0,1,1,1,1,1
hisC,1,1,1,1,0,1,1,1
tauD,1,1,1,1,0,1,1,1
group_933,1,1,1,1,1,1,1,1
prfH,1,1,1,1,1,1,0,1
cstA,1,1,1,1,1,1,1,1
arnC,1,1,0,1,1,1,1,1
phnN,1,1,0,1,1,1,1,1
hisJ,1,1,1,1,1,1,0,1
group_882,1,1,1,1,1,1,1,1
gloA,1,1,0,1,1,1,1,1
motY,1,1,0,1,1,1,1,1
xdhC,1,1,1,1,1,1,1,1
soxD,1,1,1,1,1,1,1,1
group_850,1,1,1,1,1,1,1,1
muxB,1,1,1,1,1,1,1,1
pcaB,1,1,1,1,0,1,1,1
group_811,1,1,1,1,0,1,1,1
menH,1,1,1,1,1,1,0,1
group_804,1,1,1,1,0,1,1,1
group_803,1,1,1,1,1,1,1,1
nlpD,1,1,1,1,1,1,0,1
malT,1,1,0,1,1,1,1,1
ilvB,1,1,1,1,1,1,1,1
hemO,1,1,1,1,1,1,1,1
algL,1,1,0,1,1,1,1,1
bioA,1,1,1,1,0,1,1,1
pgl,1,1,1,1,0,1,1,1
algG,1,1,0,1,1,1,1,1
group_752,1,1,1,1,0,1,1,1
rsxA,1,1,0,1,1,1,1,1
group_694,1,1,1,1,1,1,0,1
cmk,1,1,1,1,0,1,1,1
group_667,1,1,0,1,1,1,1,1
srmB,1,1,0,1,1,1,1,1
group_660,1,1,0,1,1,1,1,1
group_636,1,1,1,1,0,1,1,1
group_614,1,1,0,1,1,1,1,1
ygcG,1,1,1,1,1,1,1,1
group_547,1,1,1,1,1,1,1,1
mtnA,1,1,1,1,0,1,1,1
group_526,1,1,1,1,1,1,0,1
frwB,1,1,0,1,1,1,1,1
yhgE,1,1,0,1,1,1,1,1
gAF,1,1,1,1,1,1,0,1
mnmC,1,1,0,1,1,1,1,1
ubiG,1,1,1,1,1,1,0,1
group_399,1,1,1,1,1,1,0,1
group_396,1,1,1,1,1,1,0,1
group_372,1,1,1,1,1,1,0,1
gyrA,1,1,1,1,0,1,1,1
fimA,1,1,1,1,1,1,0,1
ymdB,1,1,1,1,1,1,1,1
ompR,1,1,1,1,0,1,1,1
endA,1,1,1,1,1,1,1,1
group_329,1,1,1,1,1,1,1,1
group_327,1,1,1,1,1,1,1,1
vgrG~~~vgrG5,1,1,1,1,1,1,0,1
araC,1,1,1,1,1,1,0,1
group_315,1,1,0,1,1,1,1,1
nrdD,1,1,1,1,1,1,1,1
edd,1,1,1,1,0,1,1,1
yvrE,1,1,1,1,1,1,0,1
group_297,1,1,1,1,1,1,0,1
fhaB,1,1,1,1,1,1,0,1
group_232,1,1,1,1,1,1,0,1
group_220,1,1,1,1,1,1,0,1
mmsA,1,1,0,1,1,1,1,1
codB,1,1,1,1,1,1,1,1
algI,1,1,0,1,1,1,1,1
mqo1,1,1,0,1,1,1,1,1
paaJ,1,1,1,1,1,1,0,1
nadB,1,1,1,1,1,1,1,1
mucA,1,1,1,1,1,1,1,1
group_130,1,1,0,1,1,1,1,1
group_117,1,1,1,1,1,1,0,1
entF,1,1,1,1,1,1,0,1
asnB~~~phzH,1,1,1,1,1,1,0,1
ntrY,1,1,1,1,1,1,0,1
potA,1,1,1,1,1,1,0,1
group_104,1,1,1,1,1,1,0,1
group_90,1,1,1,1,1,1,0,1
lon,1,1,1,1,1,1,1,1
argF,1,1,0,1,1,1,1,1
ppkA,1,1,1,1,1,1,1,1
group_57,1,1,1,1,1,1,0,1
group_56,1,1,1,1,1,1,0,1
prpD,1,1,1,1,1,1,0,1
aroG1,1,1,1,1,1,1,1,1
tse2,1,0,1,1,1,0,1,1
pscE,1,1,1,1,1,1,0,1
group_12072,1,1,1,1,1,1,0,1
pscH,1,1,1,1,1,1,0,1
group_12055,1,1,1,1,1,1,0,1
pcr1,1,1,1,1,1,1,0,1
pscX,1,1,1,1,1,1,0,1
exsA,1,1,1,1,1,1,0,1
pcrD,1,1,1,1,1,1,0,1
group_12005,1,1,1,1,1,1,0,1
sctQ~~~pscQ,1,1,1,1,1,1,0,1
cpxP,1,1,1,1,0,1,1,1
xapX,1,0,1,1,1,0,1,1
group_11918,1,1,1,1,1,1,0,1
pscI,1,1,1,1,1,1,0,1
exsD,1,1,1,1,1,1,0,1
group_11850,1,1,1,1,1,1,0,1
pcrG,1,1,1,1,1,1,0,1
group_11844,1,1,1,1,1,1,0,1
group_11841,1,1,1,1,1,1,0,1
group_11815,1,1,1,1,1,1,0,1
group_11812,1,1,1,1,1,1,1,1
group_11807,1,1,1,1,1,1,0,1
group_11727,1,1,1,1,1,1,1,1
group_11721,1,1,1,1,1,1,0,1
popD,1,1,1,1,1,1,0,1
group_11661,1,1,1,1,1,1,0,1
group_11648,1,1,1,1,1,1,1,1
group_11632,1,1,1,1,1,1,1,1
group_11618,1,1,1,1,1,1,0,1
fabG~~~bdhA,1,1,1,1,1,1,1,1
group_11605,1,1,1,1,1,1,1,1
group_11603,1,1,1,1,1,1,1,1
muxC,1,1,1,1,1,1,1,1
group_11582,1,1,1,1,1,1,0,1
group_11544,1,1,0,1,1,1,1,1
pscB,1,1,1,1,1,1,0,1
pscD,1,1,1,1,1,1,0,1
bamI,1,1,1,1,1,1,0,1
nosD,1,1,0,1,1,1,1,1
group_11522,1,1,1,1,1,1,1,1
group_11381,1,1,1,1,1,1,0,1
group_10790,1,0,1,1,1,0,1,1
group_10788,1,0,1,1,1,0,1,1
yheU,1,1,0,1,1,1,1,1
group_10102,1,1,1,1,1,1,1,1
rpsP,1,1,1,1,1,1,1,1
pscF,1,1,1,1,1,1,0,1
group_9338,1,1,1,1,1,1,1,1
exsB,1,1,1,1,1,1,0,1
pcr4,1,1,1,1,1,1,0,1
pscG,1,1,1,1,1,1,0,1
mmcQ,1,1,1,1,1,1,1,1
pcr2,1,1,1,1,1,1,0,1
pcrR,1,1,1,1,1,1,0,1
exsC,1,1,1,1,1,1,0,1
group_8500,1,1,1,1,1,1,1,1
kynR,1,1,1,1,1,1,1,1
pcrH,1,1,1,1,1,1,0,1
group_8318,1,1,1,1,1,1,0,1
group_8153,1,1,0,1,1,1,0,1
group_8100,1,1,1,1,1,1,0,1
pscK,1,1,1,1,1,1,0,1
ubiX,1,1,1,1,1,1,1,1
group_7689,1,1,1,1,1,1,1,1
group_7664,1,0,1,1,1,0,1,1
pscL,1,1,1,1,1,1,0,1
group_7565,1,1,1,1,1,1,1,1
group_7453,1,0,1,1,1,0,1,1
group_7312,1,1,1,1,1,1,1,1
group_7098,1,1,1,1,1,1,1,1
pscJ,1,1,1,1,1,1,0,1
pscC,1,1,1,1,1,1,0,1
popB,1,1,1,1,1,1,0,1
group_6850,1,1,1,1,1,1,1,1
group_6765,1,1,1,1,1,1,1,1
hpaH,1,1,1,1,1,1,1,1
group_6584,1,1,1,1,1,1,1,1
galU,1,1,1,1,1,1,1,1
group_6499,1,0,1,1,1,0,1,1
group_6453,1,1,1,1,1,1,0,1
pcrV,1,1,1,1,1,1,0,1
group_6247,1,1,1,1,1,1,0,1
group_6217,1,1,1,1,1,1,1,1
group_6194,1,1,1,1,1,1,1,1
mmsR,1,1,0,1,1,1,1,1
cynR,1,1,1,1,1,1,1,1
group_6031,1,1,1,1,0,1,1,1
group_6016,1,1,1,1,1,1,0,1
group_5932,1,1,1,1,1,1,0,1
group_5829,1,1,1,1,1,1,1,1
recO,1,1,1,1,1,1,0,1
group_5810,1,1,1,1,1,1,0,1
waaF,1,1,1,1,1,1,1,1
group_5330,1,1,1,1,1,1,1,1
ybdN,1,1,1,1,1,1,1,1
group_5293,1,1,1,1,1,1,1,1
cynS,1,1,1,1,1,1,1,1
group_5199,1,1,1,1,1,1,1,1
group_5137,1,1,1,1,1,1,0,1
group_5060,1,0,1,1,1,0,1,1
group_5059,1,0,1,1,1,0,1,1
group_5049,1,1,1,1,1,1,1,1
group_5048,1,0,1,1,1,0,1,1
group_5047,1,0,1,1,1,0,1,1
group_5041,1,0,1,1,1,0,1,1
cmrA,1,1,1,1,1,1,1,1
group_5015,1,0,1,1,1,0,1,1
group_4995,1,1,1,1,1,1,1,1
group_4976,1,0,1,1,1,0,1,1
group_4975,1,0,1,1,1,0,1,1
group_4905,1,0,1,1,1,0,1,1
preA~~~bisC,1,0,1,1,1,0,1,1
yidD,1,1,1,1,1,1,1,1
rluA,1,1,1,1,1,1,1,1
group_4829,1,0,1,1,1,0,1,1
group_4782,1,0,1,1,1,0,1,1
sstT,1,1,1,1,1,1,1,1
group_4731,1,1,1,1,1,1,1,1
group_4622,1,0,1,1,1,0,1,1
group_4588,1,1,1,1,1,1,0,1
toxR,1,0,1,1,1,0,1,1
migA,1,0,1,1,1,0,1,1
catB7,1,0,1,1,1,0,1,1
dnaE2,1,0,1,1,1,0,1,1
group_4502,1,0,1,1,1,0,1,1
imuA~~~dinP,1,0,1,1,1,0,1,1
group_4490,1,1,1,1,1,1,0,1
group_4477,1,1,0,1,1,1,1,1
pigA,1,0,1,1,1,0,1,1
group_4455,1,1,1,1,1,1,1,1
group_4445,1,1,0,1,1,1,1,1
group_4433,1,0,1,1,1,0,1,1
group_4418,1,1,1,1,1,1,1,1
purB,1,1,0,1,1,1,1,1
cobH,1,1,1,1,1,1,1,1
liuA,1,1,1,1,1,1,1,1
vreA,1,0,1,1,1,0,1,1
group_4388,1,0,1,1,1,0,1,1
arpD,1,1,0,1,1,1,1,1
group_4374,1,1,1,1,1,1,1,1
group_4351,1,1,0,1,1,1,1,1
cobI,1,1,1,1,1,1,1,1
rpoE~~~vreI,1,0,1,1,1,0,1,1
group_4319,1,0,1,1,1,0,1,1
group_4294,1,1,1,1,1,1,1,1
group_4276,1,1,1,1,1,1,1,1
coxE2,1,0,1,1,1,0,1,1
fecR~~~vreR,1,0,1,1,1,0,1,1
group_4214,1,0,1,1,1,0,1,1
group_4182,1,1,1,1,1,1,1,1
group_4169,1,1,1,1,1,1,1,1
mexY,1,1,1,1,1,1,1,1
group_4136,1,0,1,1,1,0,1,1
azlC,1,1,1,1,1,1,1,1
pfeA,1,0,1,1,1,0,1,1
gspJ,1,0,1,1,1,0,1,1
pfeS,1,0,1,1,1,0,1,1
group_4015,1,1,1,1,1,1,1,1
group_3980,1,1,1,1,1,1,1,1
mexX,1,1,1,1,1,1,1,1
group_3936,1,0,1,1,1,0,1,1
azlD2,1,1,1,1,1,1,1,1
gspH,1,0,1,1,1,0,1,1
group_3753,1,0,1,1,1,0,1,1
group_3735,1,1,1,1,1,1,1,1
group_3718,1,0,1,1,1,0,1,1
group_3673,1,1,1,1,1,1,1,1
group_3653,1,1,1,1,1,1,1,1
group_3580,1,0,1,1,1,0,1,1
group_3541,1,1,1,1,1,1,1,1
group_3540,1,1,1,1,1,1,1,1
group_3517,1,1,1,1,1,1,1,1
group_3498,1,1,1,1,1,1,1,1
group_3428,1,0,1,1,1,0,1,1
thiE,1,1,1,1,1,1,1,1
group_3362,1,0,1,1,1,0,1,1
fahA,1,1,1,1,1,1,1,1
hmgA,1,1,1,1,1,1,1,1
group_3223,1,0,1,1,1,0,1,1
pulM,1,0,1,1,1,0,1,1
group_3220,1,0,1,1,1,0,1,1
group_3092,1,1,1,1,1,1,1,1
kynU,1,1,1,1,1,1,1,1
lhpB~~~dadA,1,1,1,1,1,1,1,1
group_2948,1,0,1,1,1,0,1,1
group_2939,1,1,1,1,1,1,1,1
hpaA,1,1,1,1,1,1,1,1
group_2874,1,1,1,1,1,1,1,1
cysK,1,0,1,1,1,0,1,1
group_2868,1,1,1,1,1,1,1,1
group_2855,1,1,0,1,1,1,1,1
arnE,1,1,0,1,1,1,1,1
group_2786,1,1,1,1,1,1,1,1
group_2760,1,1,1,1,1,1,1,1
ycsI,1,1,1,1,1,1,1,1
liuE,1,1,1,1,1,1,1,1
tam,1,1,1,1,1,1,1,1
group_2699,1,1,1,1,1,1,1,1
phzM,1,1,1,0,0,1,1,1
group_2588,1,1,1,1,1,1,1,1
ccoG,1,1,1,1,1,1,1,1
iscR,1,0,1,1,1,0,1,1
trxA,1,0,1,1,1,0,1,1
group_2506,1,0,1,1,1,0,1,1
group_2491,1,1,1,1,1,1,1,1
group_2462,1,1,1,1,1,1,1,1
tsi2,1,0,1,1,1,0,1,1
group_2404,1,0,1,1,1,0,1,1
group_2375,1,1,1,1,1,1,1,1
group_2348,1,1,1,1,1,1,0,1
group_2344,1,1,1,1,1,1,0,1
group_2321,1,0,1,1,1,0,1,1
group_2314,1,1,1,1,1,1,0,1
group_2313,1,1,1,1,1,1,0,1
cutS,1,1,1,1,1,1,1,1
group_2277,1,1,1,1,1,1,1,1
pxpA2,1,1,1,1,1,1,1,1
fosA,1,1,1,1,1,1,0,1
group_2251,1,1,1,1,1,1,1,1
group_2245,1,1,1,1,1,1,1,1
gorA,1,1,1,1,1,1,1,1
atoE,1,1,1,1,1,1,1,1
hbcR,1,1,1,1,1,1,1,1
group_2202,1,1,1,1,1,1,0,1
arnF,1,1,0,1,1,1,1,1
liuD,1,1,1,1,1,1,1,1
tpsA4,1,1,1,1,1,1,0,1
sseA,1,1,1,1,1,1,0,1
gspK,1,0,1,1,1,0,1,1
group_1975,1,0,1,1,1,0,1,1
mJ1470,1,0,1,1,1,0,1,1
group_1972,1,0,1,1,1,0,1,1
tsaA,1,1,0,1,1,1,1,1
group_1665,1,1,0,1,1,1,1,1
group_1645,1,1,1,1,1,1,1,1
group_1586,1,1,1,1,1,1,1,1
group_1582,1,1,1,1,1,1,0,1
hrpB,1,1,1,1,1,1,1,1
exsE,1,1,1,1,1,1,0,1
group_1538,1,1,1,1,1,1,1,1
kynB,1,1,1,1,1,1,1,1
lpxH,1,1,1,1,1,1,1,1
group_1380,1,1,1,1,1,1,0,1
phoQ,1,1,1,1,1,1,1,1
group_1313,1,0,1,1,1,0,1,1
eutG,1,1,1,1,1,1,1,1
fliO,1,1,1,1,1,1,1,1
hpaG,1,1,1,1,1,1,1,1
group_1199,1,1,1,1,1,1,1,1
hpaI,1,1,1,1,1,1,1,1
group_1175,1,1,1,1,1,1,1,1
group_1172,1,1,1,1,1,1,1,1
group_1171,1,0,1,1,1,0,1,1
group_1163,1,1,1,1,1,1,0,1
hpaF,1,1,1,1,1,1,1,1
tauB,1,1,1,1,1,1,0,1
group_949,1,1,1,1,1,1,1,1
group_948,1,1,1,1,1,1,1,1
group_938,1,1,0,1,1,1,1,1
soxR~~~liuR,1,1,1,1,1,1,1,1
group_897,1,0,1,1,1,0,1,1
group_896,1,0,1,1,1,0,1,1
fusA,1,1,1,1,1,1,1,1
group_857,1,1,1,1,1,1,1,1
group_856,1,1,1,1,1,1,1,1
viuB,1,1,1,1,1,1,1,1
yjiS,1,1,1,1,1,1,1,1
cysI,1,1,1,1,1,1,1,1
group_609,1,1,1,1,1,1,1,1
group_575,1,1,1,1,0,1,1,1
yciA,1,0,1,1,1,0,1,1
sctN~~~pscN,1,1,1,1,1,1,0,1
group_176,1,1,1,1,1,1,1,1
uhpC,1,1,1,1,1,1,1,1
adhE,1,1,1,1,1,1,1,0
clpA,1,0,1,1,1,0,1,1
fimC,1,1,1,1,1,1,0,1
fimD,1,1,1,1,1,1,0,1
group_33,1,0,1,1,1,0,1,1
fadM,1,1,1,1,1,1,0,1
fhaC,1,0,1,1,1,0,1,1
group_12085,1,1,1,1,1,1,0,1
ubiH~~~phzM,1,0,0,1,1,0,1,1
group_12054,1,0,0,1,1,0,1,1
pulJ,1,1,1,1,1,1,0,1
group_12012,1,0,0,1,1,0,1,1
pbpC,1,0,0,1,1,0,1,1
group_12007,1,1,1,1,1,1,0,1
group_11990,1,0,1,1,1,0,0,1
group_11987,1,1,1,1,1,1,0,1
rpoA,1,0,0,1,1,0,1,1
atoB,1,1,1,1,1,1,1,1
group_11917,1,1,1,1,1,1,0,1
tex,1,1,1,1,1,1,1,1
hpaE,1,1,1,1,1,1,1,1
pcaK,1,0,1,1,0,0,1,1
group_11855,1,1,1,1,1,1,0,1
group_11771,1,1,1,1,1,1,0,1
group_11770,1,1,1,1,1,1,0,1
group_11755,1,1,1,1,1,1,0,1
group_11705,1,1,1,1,1,1,0,1
group_11690,1,0,0,1,1,0,1,1
group_11683,1,1,1,1,1,1,0,1
rhlR,1,1,0,1,1,1,1,1
group_11653,1,1,1,1,1,1,0,1
pscO,1,1,1,1,1,1,0,1
group_11601,1,1,1,1,1,1,0,1
aes,1,1,1,1,1,1,0,1
pvcB,1,0,0,1,1,0,1,1
group_11580,1,1,1,1,1,1,0,1
group_11521,1,1,1,1,1,1,0,1
group_11507,1,1,1,1,1,1,0,1
group_11472,1,1,1,1,1,1,0,1
rpmJ,1,0,0,1,1,0,1,1
group_10689,1,1,1,1,1,1,0,1
group_10687,1,1,1,1,1,1,0,1
group_10686,1,1,1,1,1,1,0,1
rpmD,1,0,0,1,1,0,1,1
rpmC,1,0,0,1,1,0,1,1
rpsQ,1,0,0,1,1,0,1,1
rpsS,1,0,0,1,1,0,1,1
rplW,1,0,0,1,1,0,1,1
rpsN,1,0,0,1,1,0,1,1
rpsJ,1,0,0,1,1,0,1,1
rplX,1,0,0,1,1,0,1,1
eagT6,1,0,1,1,1,0,1,0
rplV,1,0,0,1,1,0,1,1
rplR,1,0,0,1,1,0,1,1
group_9098,1,1,1,1,1,1,0,1
rpsM,1,0,0,1,1,0,1,1
rplN,1,0,0,1,1,0,1,1
rpsL,1,0,0,1,1,0,1,1
rplQ,1,0,0,1,1,0,1,1
rpsK,1,0,0,1,1,0,1,1
rpsH,1,0,0,1,1,0,1,1
rplP,1,0,0,1,1,0,1,1
rplK,1,0,0,1,1,0,1,1
rplO,1,0,0,1,1,0,1,1
group_8604,1,1,1,1,1,1,1,1
bkdR,1,0,0,1,1,0,1,1
group_8550,1,0,0,1,1,0,1,1
rpsG,1,0,0,1,1,0,1,1
group_8473,1,0,1,1,1,0,0,1
nusG,1,0,0,1,1,0,1,1
group_8463,1,1,1,1,1,1,0,1
group_8385,1,0,0,1,1,0,1,1
rpsE,1,0,0,1,1,0,1,1
rplJ,1,0,0,1,1,0,1,1
hcaF,1,1,1,1,1,1,0,1
group_8346,1,1,1,1,1,1,0,1
group_8319,1,0,0,1,1,0,1,1
rplF,1,0,0,1,1,0,1,1
rplE,1,0,0,1,1,0,1,1
rplD,1,0,0,1,1,0,1,1
rplC,1,0,0,1,1,0,1,1
group_7665,1,1,1,1,1,1,0,1
